address,block,reserve0,reserve1
f49c43ae0faf37217bdcb00df478cf793edd6687,9a00c9,2741fe0947cc0e0fc,32e99574091ca23c822
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a00ca,a59ffd0955c893f5813,1af970e3a12a22dec
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a00ca,48805626e9995e67c,1b5cd163e4ce7bcab
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,9a00cc,a609abf659c2ae0a,171bbd0059fbf805c61
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a00cc,397e9fa3c8cbe7ab,77d365b0f65541536af2
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a00cc,3001814800261,9a0f9ed464249af07
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a00ce,51b0cda0db7,6a91908aaa6d0a15e
260e069dead76baac587b5141bb606ef8b9bab6c,9a00d0,9f21942964d8a470c0f,2367eba7c2f8b32c4
52ebf91d06304e5cd64a140cec9a22edb3e15d66,9a00d1,4c22c3,f0c140c2
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a00d2,2fdf1c456d82e,9a7ea48a015fbaf07
f49144e61c05120f1b167e4b4f59cf0a5d77903f,9a00d5,750b2110d91b2482d95,130a62898bfac7ce
3bcca6cd264709ffc7761c9339f2f2605fd4f24d,9a00d6,1b2d0ddc0,1aae3f9428713d00
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a00d8,61af1e1161e4b2accd0,732639eddf86b1034
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a00d8,4764ffa7841375656,1bc9bc837d3e9dfeb
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a00db,61331da015e709ef570,73b991b5377f85a34
c2adda861f89bbb333c90c492cb837741916a225,9a00e2,293bfd55c454edc79,3f49634e540cfc4e0
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,9a00e4,f5dcd2ace06d89869d,4585c994606fd3282
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a00e6,a7ff244289a3eaf5813,1a983de4dbe8fe21b
bb2b8038a1640196fbe3e38816f3e67cba72d940,9a00e6,1b4b9193,b5ff59fcb955dc319
bb2b8038a1640196fbe3e38816f3e67cba72d940,9a00e8,1b43f0d0,b6326bf939fb4c319
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a00e9,60dc612a3310d8ef570,74218265de7f0b865
b6909b960dbbe7392d405429eb2b3649752b4838,9a00ea,49ba3d1c962771c6f1c,12ac093c6bc6ca53a
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a00ee,609f0b8ab31d706909d,746b7341a3e253865
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a00ef,385755805,3d03bd20798152be4
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a00ef,381394cf2,3d4dadfc3ee49abe4
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a00ef,51392edc4a6,6b2efbd95189dbade
bb2b8038a1640196fbe3e38816f3e67cba72d940,9a00f0,1bb33f5c,b91a369495202f24c
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a00f3,459365880e0dba671,1c8440fc47f3ddfeb
a32523371390b0cc4e11f6bb236ecf4c2cdea101,9a00f4,1,14d1120d7b160006
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a00f7,39d77101e02e67ab,771bf2f64cfa5e41feb5
eb10676a236e97e214787e6a72af44c93639ba61,9a00f7,8296bc229ac,a3443978ddf74dc
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a00f8,463f75713e94c4c71,1c3e9d3044b4948c5
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,9a00f9,2e24d7a60293a871d12,32efb2fcb
a32523371390b0cc4e11f6bb236ecf4c2cdea101,9a00fe,426df7c65b7081087d3,1
a32523371390b0cc4e11f6bb236ecf4c2cdea101,9a00fe,1b35b47d974a739f,272e
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,9a0100,2e4351aac54f7b5187e,32ce3e88b
01962144d41415cca072900fe87bbe2992a99f10,9a0102,305b6738325c17994e,1bb1350dff00b6ee
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,9a0105,ab95663b0f1e2460,17e1544a47cd3f40bbb
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0106,2fbc39dd69758,9aefe2aec596eaf07
60ef16af3b1392fb6f98d2d06b5ed958a373dcb5,9a0108,16345785d8a0000,9184e72a000
b6909b960dbbe7392d405429eb2b3649752b4838,9a0108,49e59b5787928a46f1c,12a11c5bee089e8cc
fb7a3112c96bbcfe4bbf3e8627b0de6f49e5142a,9a0109,4d1ffdf4e41b62c0,bf635803ed25514cb2a
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,9a010a,abee37992680a460,17d507a6dfd3e2bbb2e
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a010c,60f5c80095f3a16909d,74039e1ed959417a1
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a010d,44eb05f4c5effbcb2,1cca8dd39c23718c5
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a010e,a2b4c021d853d6cbc4f,1b764950165f3e21b
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0112,457340b7d801afeb2,1c923f3663662fa93
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0112,a55595d26ad8fb8bc4f,1b06dbbf117a55bff
f49c43ae0faf37217bdcb00df478cf793edd6687,9a0113,2720c32efca620289,3314f3aefa87babc822
0ffc70be6e2d841e109653ddb3034961591679d6,9a0116,ff23a08a434a22,2475800622a7e781d7
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0117,5117296b976,6b5c166d4a02a0fb9
fb7a3112c96bbcfe4bbf3e8627b0de6f49e5142a,9a0118,5015633170a15bc0,b856823662dcb38b198
60ef16af3b1392fb6f98d2d06b5ed958a373dcb5,9a0118,15fb7f9b8c38000,92fe53c3d04
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a011d,505a888c8a8,6c58ded9cc5bf1fb9
8bd1661da98ebdd3bd080f0be4e6d9be8ce9858c,9a011e,1220932eebba23dfbe3,1d2f4bd884347ba3
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a011f,60e34b0807e6888f734,7419d2765f31e17a1
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a011f,46244ce5cb0e1eb32,1c4a57e2d9c63ba97
2084c8115d97a12114a70a27198c3591b6df7d3e,9a0121,1e287cd6e3d3f0358,a743eb9b29bd12f42b8f4
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a012c,5062b4850c1,6c4de3a8570c802a9
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0135,519477466b7,6ab92a84cdbee725d
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0139,39ddb3668b942bab,770f1a8c6dd719c556f4
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a013c,520d9177772,6a1c1f639b660791b
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a013e,a4ce97313df5113dd16,1b1d10169752f5bff
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0142,a845954ee86e6714ef3,1a8e8ff037cea84e8
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0142,51b85249850,6a8b251938a12791b
bb2b8038a1640196fbe3e38816f3e67cba72d940,9a0144,1bbffefc,b8c56e37b07d3d60e
0ffc70be6e2d841e109653ddb3034961591679d6,9a0148,7f1d174d41bf5a6,122a1211998ae80882e
c3c2e6fe3bc6db96ba3684aa0ef41c57899e0805,9a014a,18a1b8471e3a1d80000,138ce20
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0152,61298ca4f565f2cf734,73c61f718e1c8d40c
2084c8115d97a12114a70a27198c3591b6df7d3e,9a0154,1e5727961d98259e5,a846bf8205bcc755c18f4
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0159,5155ab17fbd,6b0cc371bc5b4d91b
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a015d,527b0394bbe,6991298813d3db882
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a015d,2fe09b1749126,9a7a8215cdca4c7fd
c3c2e6fe3bc6db96ba3684aa0ef41c57899e0805,9a015d,34a6cd2918d22500000,29ca31f
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a015e,52360dcd104,69e9fae62b365b882
b6909b960dbbe7392d405429eb2b3649752b4838,9a015f,a77371b66490b4cbf5d,2a36d7956f5c46600
c2adda861f89bbb333c90c492cb837741916a225,9a0161,29e6bc196f6ddd7e4,404f72d0b0236bdc2
b784ced6994c928170b417bbd052a096c6fb17e2,9a0161,394ee460681233d64,77af87413ba3dc81
70ea56e46266f0137bac6b75710e3546f47c855d,9a0161,48f0bb27a9dcd4f754,ac7c45b3cf98d27d
59e7bee6374a3f6ecb33180ece978fd4f2b7cea2,9a0161,12052974d3681ec3b5b9,9c480d69ff87605a
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9a0161,101381b4cffd,2faadb69
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0162,6154eadfe6d10b4f734,73f9cc537d5fc6cfc
f49c43ae0faf37217bdcb00df478cf793edd6687,9a0162,299e64658721e9ec9,365561c28879d15fe72
b6909b960dbbe7392d405429eb2b3649752b4838,9a0162,aa14ee5d3798c47c06c,2ae0a0a66cba8dd9f
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0165,2fa9f615eb40d,9b2c24d1fc8f4c7fd
260e069dead76baac587b5141bb606ef8b9bab6c,9a0166,a08bd2fd29ea5cd0c0f,23184542b363667e4
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0168,2ff4e3bdcc4e4,9a3a6c1837402a82b
c2adda861f89bbb333c90c492cb837741916a225,9a0168,2aa8d2c971413a5bd,41795633d83cad264
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a016e,4aefc076e21cfaf32,1a7c40587e95619ad
b6909b960dbbe7392d405429eb2b3649752b4838,9a016f,bbbd6f6348b96f411a9,2f543e08bbdf75812
d6054455ca2e1aef02178e0462d9ab953bea4e23,9a016f,58f0893285eb6b7e4fd,81fba4100cc2e36d
11b1f53204d03e5529f09eb3091939e4fd8c9cf3,9a016f,2c7dcb4420e4ffcfe89,22143c974a201892
a568bceea24e3219bf1b1aef995e76e300f33b5b,9a0170,9184e72a000,5af3107a4000
27c64bdca05d79f6ee32c3e981dc5153d9d794cd,9a0173,3ed,1bf4fcf02c64994b
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0175,4a4f62c04cd22a2fd,1ab59499ea6a97ead
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0175,a6e9bc6c357e5f551c5,1ac612cb066c384e8
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,9a0176,f3fde4e4a034813125,460ea9c94bd756682
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0176,2d567479b7dc9,a329f1ff19d360372
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0177,2fee293643d56,9a5cfa2e38908e219
70ea56e46266f0137bac6b75710e3546f47c855d,9a0177,50f8721de69c90ef56,bf79841c277c012b
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0178,2d633d08ca017,a3096c5e812f0e219
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0179,2fe705924db60,9a8086224218f0634
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0179,49844e95625775fb5,1aff952fb970b4ead
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a017c,61425a316f4fb9b04a7,741000ab033866cfc
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a017d,48b95158a62c9984e,1b4b2b0fa6add15ad
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0180,625a11eaa71157320c8,755dcc76388a8b539
f80758ab42c3b07da84053fd88804bcb6baa4b5c,9a0182,8e2414da3c90dc208b,aa159549aaa6590f
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a0182,623cf7c7f4f2769c5b4,7580ac04a76add570
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0182,2ca742b440640,a5c71a943a1a30634
260e069dead76baac587b5141bb606ef8b9bab6c,9a0182,9e979f876ad34faa63a,23874af8509e867e4
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0182,2e6db32121407,9f752a2a1c928d931
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0184,2fdbcb3f93b08,9ab4f177fce421252
60ef16af3b1392fb6f98d2d06b5ed958a373dcb5,9a0184,15f5f31911a72d4,93239482104
eb10676a236e97e214787e6a72af44c93639ba61,9a0184,82924f7f87f,a349c5fb5888208
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0188,2f98731a6e01e,9b90805143e636a52
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0188,2fbb5cd997a4d,9b1f0e2bb79e23f5b
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a018e,622b9ee39461399c5b4,75957f6dabc5edb36
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a018e,47ce887f419d10bed,1ba4ad8d0e6799ded
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a018f,3d1274994fb2b98e,7da7cd3d37e337ec2338
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a0191,466043c4b37c199ce,1c34fa9527a70c26d
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0192,381d1e372,3d434ac803f36b604
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a019c,2fb48df548391,9b3542833d76c3f5b
b784ced6994c928170b417bbd052a096c6fb17e2,9a019c,364b9a7bad6bf442f,7e58d4b62fd3dc81
c3c2e6fe3bc6db96ba3684aa0ef41c57899e0805,9a019d,75b87bcc519b3440000,12b8ceb
b784ced6994c928170b417bbd052a096c6fb17e2,9a019d,3a0a0e2244bcb4a2f,763836753e341592
16794085aa3f5aaf3dabdc1fe510d19589952514,9a019f,1046eebbd6a354792,2a5f39d445f4b280000
260e069dead76baac587b5141bb606ef8b9bab6c,9a01a1,9ce16bda81cdf052d5d,23ead4910311dc03b
a50fb59346c83730602874b6f25a59939a949cf4,9a01a4,18425957ed42c153734,3b9aca00
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a01a5,2fa9da64a84aa8bb,a11c6ac3508939d42338
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a01a7,399d685506d78cbb,855a44907266bebc2af4
43ae24960e5534731fc831386c07755a2dc33d47,9a01a7,212c050a39743b3018,21bda6dcb5be9ad3
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01a7,28fb5403c654b740d,372e38e93f914bdfe72
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01a7,44d392d35675b6d16,1cd80af6e8743ed29
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a01a7,2fadc102a1b82,9b4b76dac34f63f5b
f49144e61c05120f1b167e4b4f59cf0a5d77903f,9a01a7,7b1963025decf5c2d95,121b47c4e36d1360
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01a8,46123f86811667e16,1c55404ec55cea2de
bb2b8038a1640196fbe3e38816f3e67cba72d940,9a01ad,22303466,e3a3e7d5e96fd9c75
bf452277b8af4084fb8a0472ec808f2ded51f1c1,9a01b0,e5e,175310db0c4bd7a
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01b2,285d2ffdda08fe5f6,3807100ff6a8c65fe72
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01b2,44949d417ada9f205,1cf36454b1a8a30f5
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01b3,295d35b25b616fbf6,36ad4bddb99fb8ce5a2
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01b3,4584e053d56261f85,1c8fa1ec9a7a1dfff
c6f348dd3b91a56d117ec0071c1e9b83c0996de4,9a01b4,c3a6ab79a1ce90c1,1b1ec346d506f84438c
7a0dc9150178816752c19c6c31b4254e752ac7e4,9a01b4,591c67fb36eac161de8e7c9,863b956f
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01b6,4652de7b4b5e40505,1c3c3825f04743533
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a01b6,384343d72,3d19e1186d48d309f
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01b8,28bc2552e2fd74af4,3786230470b7334e5a2
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01b8,44cb9cdf4fe055e54,1cdd488568ab3e635
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01b8,45c209cb4b1b86254,1c779e87bbaae54b9
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01ba,295af903c27a76174,36b18660df5314f7e0f
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01bd,281dd4bbc803a1696,386334ae4d8209f7e0f
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01bd,42db71e5410ba46cc,1db4c2cfb621b9f97
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01bd,2957872cfdb80b896,36b897178c6380b2fc0
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01be,4579b0c0c6577c0cc,1c9701aae14521b55
fa19de406e8f5b9100e4dd5cad8a503a6d686efe,9a01be,3ec632aeaab5299b1f,5a92e124f0d10efa
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a01bf,b8d815706338474b92f,182efc911ce3069d2
b784ced6994c928170b417bbd052a096c6fb17e2,9a01bf,38879450705c9c44b,7962e055a048359c
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a01c0,a907bfacd967746c8ee,1a73ef105839ee3d2
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01c2,4642c990fd71c724c,1c456bbec61044862
70258aa9830c2c84d855df1d61e12c256f6448b4,9a01c3,a617c09ca8340bf3d,3f274cf47fd56ea6
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a01c3,461ad99050b18cba,a242e9e7dc8bbbbeab13
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01c4,28b0fa950f2ef5610,37993ca508892372fc0
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01c4,44af5e65dfcee4c85,1cebf856b4995aae8
302ac87b1b5ef18485971ed0115a17403ea30911,9a01c5,597b48f4dcf9e70e9ab32,58218abf93d0003a8
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01c6,295689511a94bc1c0,36bb394f527c2a17d0f
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01ca,28d5801626d510e4e,3768b23b18288c17d0f
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01ca,4383105c732480754,1d6d0191a85905e5a
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01ca,4510833ce47d1c254,1cc42a2953b8ce35b
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a01ca,3036193b935ff,9d078db1383bb694b
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a01ca,301af8a0d8a33,9d605f0f4f9e3694b
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a01ca,ab24849b6664055aafc,1a2098cc571d481a1
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a01ca,a84a46d46a177e76a8d,1a924f28a4ce57561
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a01cb,9a5b84c05b3199ae5b9,1cfa25f0f7b980d61
01962144d41415cca072900fe87bbe2992a99f10,9a01cb,2f358e6fda33e0b510,1b08eeb853f2bc6b
c3c2e6fe3bc6db96ba3684aa0ef41c57899e0805,9a01cb,1dbf6fa1990f9b000000,4bb2249
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01cb,29628d0ccd4b31fce,36ac683c71f4a90bc31
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a01ce,51b21470a2c,6a959799f10a49482
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01cf,29217ec033422c306,370324b254cada0bc31
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01cf,4476262fb6c86b9c3,1d053875edc1d4023
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a01cf,3015035c9e087,9d73ee66463c08d4b
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a01d0,624235ccc08c003fb56,75b08deec2a4b8171
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01d2,453fa4bf76ccfd6c3,1cb107972a75ab890
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a01d4,302390c299cf1,9d4479dfe3399deec
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a01d4,3817d47fb,3d49559ed04b3defe
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01d5,29014437bad09fc6f,372e82ed4635f28bc31
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01d5,44f26dd56004c936d,1cd1421fa2e737f27
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a01d6,37dc483b8,3d8adcf56f5324916
a50fb59346c83730602874b6f25a59939a949cf4,9a01d6,16d664746070074d279,3f538e43
598e740cda7c525080d3fcb9fa7c4e1bd0044b34,9a01d6,b948a2a4148ae5e2,b9d500e19dfe0f33
c2adda861f89bbb333c90c492cb837741916a225,9a01d8,2d231e849620876d1,4546db760e7d6b230
01962144d41415cca072900fe87bbe2992a99f10,9a01dc,2d2f31b6ef0fbd7d0a,1c4003b00fe9746b
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01dd,464e5cc20c12bb56d,1c4310b492040d624
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01dd,28e13c1cb89415791,3759e12837a10b0bc31
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01dd,45ff4447bccafb757,1c6318cf944097b02
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a01de,9936e35dcbb98047c55,1d31a8cbc65710d61
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a01df,910cd849afbb1564cef,1ed795949382dc961
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a01df,912a29653e7318a4cef,1ed15fcd780fdda3b
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01df,296b08377c1f32d11,36a245cf1fd38701fd1
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a01df,46a91ca3870239c7,a38c2fbdd40840d97f2c
ec2d2240d02a8cf63c3fa0b7d2c5a3169a319496,9a01e0,c341217fbd8ec9a00,be1a677a5fa12765
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01e1,294a5ab25f47edf07,36cda40a113e9f81fd1
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01e1,45af4a2f8132e88f9,1c83c654b117dc90c
9b533f1ceaa5ceb7e5b8994ef16499e47a66312d,9a01e2,78a8c60ecb88cb2ede,1e1487bdfe99e169
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,9a01e4,2e5859e54f89b25e5d1,32b741c5c
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a01e4,37f344fe7,3d71a768fee4a401a
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a01e4,4837ef7e3551dfc7,a007a726b13456fe0f4d
a478c2975ab1ea89e8196811f51a7b7ade33eb11,9a01e5,62342a8976e220e7d40,75c16f8b1758ce7bb
ae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,9a01e5,2e666528993391b63e7,32a7f3dfa
a50fb59346c83730602874b6f25a59939a949cf4,9a01e5,167fa7fe7d99d64d279,40486ca5
f49c43ae0faf37217bdcb00df478cf793edd6687,9a01e6,29330905dbe6cb8f6,36ecc0c7807c73b1fd1
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01e6,4576a75bb2d498767,1c9b18013478fef1d
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a01e6,2f9d837bca308,9f0090b658261deec
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a01e7,37e7d889e,3d7e3f3fdb2d3c6b1
a50fb59346c83730602874b6f25a59939a949cf4,9a01e7,164093427efd153eed0,40ff33ee
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a01eb,51089d1598b,6b7529da9fb3bcd65
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a01eb,51c0ffb2500,6a838709cfa65b70b
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a01ee,50c8acd46f6,6bcbed9d35fc2c60b
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01ee,452661bdef5c51071,1cbc66847d3deef1d
1c9052e823b5f4611ef7d5fb4153995b040ccbf5,9a01ee,45e0860bd46082e71,1c70145d8cfd9a667
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a01ef,9180e5db214949a4cef,1ebf0ef087ce39b94
ad3b5027d090b7bc120dc264906ca4642b0fb9f3,9a01f0,57f48ad931,b4b340a096fbf1b3d
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a01f1,94fe36060cd53df8bb9,1e0740ee16e46b694
2b6a25f7c54f43c71c743e627f5663232586c39f,9a01f1,76ddb1aec2f93ac172,14c6e88b16af3b61
2b6a25f7c54f43c71c743e627f5663232586c39f,9a01f1,116cbe2801349e2c172,8dfa5cb6ecb8d57
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a01f1,927da3d6131fe719b80,1e8af4b2c655c8494
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a01f3,31aa5ce33551e,a5d9331949fa7850c
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a01f5,31e70b5bf2a07,a510213c5fbe77f47
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,9a01f9,f27ec1941396eda4db,467daf7ee91276682
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a01fa,468fe55f1f5314d7,a3cc3d1c0b88ebfe0f4d
a2107fa5b38d9bbd2c461d6edf11b11a50f6b974,9a0201,f3ebff223dc8cac89d,46e7db7b14e0c3678
acb9d43e5c69c7a10a08ad789947886e28fd5001,9a0201,9502f9000,39d840e56684df26400000
b27de0ba2abfbfdf15667a939f041b52118af5ba,9a0205,514e3126006,6b1b6fa74b0202415
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0207,51aa11220ba314d7,8d965a058a37891f1f19
718dd8b743ea19d71bdb4cb48bb984b73a65ce06,9a0208,49c93581e2f31849,9cc021239e85521f1f19
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a0209,31d7cd906e2e1,a542c1890bcb17f47
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a020a,31b7d5a4e101b,a5ad56605b0e17f47
70ea56e46266f0137bac6b75710e3546f47c855d,9a020d,53c016ba528dff3a35,c60c5f0a8fd10842
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a020e,97b3790e446d0f59b80,1d7f2fa533999f225
55d5c232d921b9eaa6b37b5845e439acd04b4dba,9a020e,31f4a3cdfeb05,a4e4479297dc9a3b6
b4e16d0168e52d35cacd2c6185b44281ec28c9dc,9a0214,37e5d560a,3d8077af02294c6b1
3041cbd36888becc7bbcbc0045e3b1f144466f5f,9a0214,3e97bda94,3e93b8f2e
f6dcdce0ac3001b2f67f750bc64ea5beb37b5824,9a0217,607c14302d07,11e160369
260e069dead76baac587b5141bb606ef8b9bab6c,9a0217,9aa5846f19d53c3c6db,24700e9e26259c03b
acb9d43e5c69c7a10a08ad789947886e28fd5001,9a0218,956257100,39b36f89d4fb408cfeb121
b6909b960dbbe7392d405429eb2b3649752b4838,9a0218,b9fe452dddbc21b2358,2fc65f8d294845812
e0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,9a0219,97aacc9c142470d9b80,1d80e0c9221cdc2f6
